Dairy Name,Dairy Address,Average Milk Cows,Average Dry Cows,Average Bred Heifers,Average Heifers,Average Calves (4-6 mo.),Average Calves (0-3 mo.),Average Other/Unspecified Head,Average Steer,Total Manure Generated (tons),Average Milk Production (lb per cow per day),Total Dry Manure Generated N After Ammonia Losses (lbs),Total Dry Manure Generated N (lbs),Total Dry Manure Generated P (lbs),Total Dry Manure Generated K (lbs),Total Dry Manure Generated Salt (lbs),Total Process Wastewater Generated (gals),Total Process Wastewater Generated N (lbs),Total Process Wastewater Generated P (lbs),Total Process Wastewater Generated K (lbs),Total Process Wastewater Generated Salt (lbs),Applied N Dry Manure (lbs),Applied P Dry Manure (lbs),Applied K Dry Manure (lbs),Applied Salt Dry Manure (lbs),Applied Process Wastewater (gals),Applied Process Wastewater N (lbs),Applied Process Wastewater P (lbs),Applied Process Wastewater K (lbs),Applied Process Wastewater Salt (lbs),Applied to Removed Ratio N,Applied to Removed Ratio P,Applied to Removed Ratio K,Applied to Removed Ratio Salt,Total Exported N (lbs),Total Exported P (lbs),Total Exported K (lbs),Total Exported Salt (lbs),File Name,Average Milk Production (kg per cow),Average Milk Production (L per cow),Reported Annual Milk Production (L),Total Herd Size,Total Applied N (lbs),Total Applied P (lbs),Total Applied K (lbs),Total Applied Salt (lbs),Total Reported N (lbs),Total Reported P (lbs),Total Reported K (lbs),Total Reported Salt (lbs),Unaccounted For N (lbs),Unaccounted For P (lbs),Unaccounted For K (lbs),Unaccounted For Salt (lbs),Total Wastewater Generated (L),Estimated Total Wastewater Generated (L),Wastewater to Reported Milk Ratio,Wastewater to Estimated Milk Ratio,Wastewater Ratio Discrepancy,Calculated Manure Factor,Manure Factor Discrepancy,Nitrogen Discrepancy,USDA Nitrogen % Deviation,UCCE Nitrogen % Deviation,USDA N Estimate (lbs),UCCE N Estimate (lbs),Estimated Annual Milk Production (L),Estimated Wastewater Generation (L),Wastewater to Estimated Milk Ratio,City,Region,Sub-Region,Year,County,State,Zip,Latitude,Longitude,Template,Manure Factor Average,Manure Factor Standard Deviation,Wastewater Ratio Average,Wastewater Ratio Standard Deviation,USDA Nitrogen % Deviation Average,USDA Nitrogen % Deviation Standard Deviation,UCCE Nitrogen % Deviation Average,UCCE Nitrogen % Deviation Standard Deviation,Facility Count,CADDID,address
River VaIley Dairy,22700 S CorneIia AVE RiverdaIe Fresno 93656,1348.0,156.0,565.0,660.0,337.0,0.0,0.0,,50681.87,,,624377.83,103087.47,,,28080000.0,102270.03,6145.48,145322.47,,252623.26,42861.59,243083.23,,102270.03,102270.03,6145.48,145322.47,657928.66,0.68,0.56,0.62,0.48,,,,,Fresno_madera_2023_generic_r5.csv,,,,3066.0,354893.29000000004,49007.06999999999,388405.7,657928.66,102270.03,109232.95,145322.47,0.0,-252623.26000000004,60225.880000000005,-243083.23,-657928.66,106294312.8,,,,,25.426512542875077,1.9265125428750736,,,,1309619520.8,605196.2235659399,,,,Riverdale,R5,,2023,Fresno,California,93656.0,36.405961018245,-119.884747434354,generic_r5,,,,,,,,,,,"22700 S Cornelia Ave, Riverdale, California, 93656"
SOZINHO DAIRY #2,8489 E. Elkhorn AVE Selma Fresno 93662,1163.0,196.0,535.0,281.0,0.0,32.0,0.0,,41224.12,70.0,353423.46,504890.66,83974.85,222725.23,592668.75,28382000.0,79163.03,9243.09,79407.01,437259.12,124582.93,,,,79163.03,79163.03,,,,1.09,,,,,,,,Fresno_madera_2023_generic_r5.csv,31.75144,32.7039832,16222320.306611998,2207.0,203745.96,0.0,0.0,0.0,432586.49,93217.94,302132.24,1029927.87,228840.53,93217.94,302132.24,1029927.87,107437506.62,6488928.1226448,6.622819953580249,6.622819953580249,0.0,24.81229383417689,1.3122938341768915,-1064877837.34,-99.96682190309222,-29.938324311983926,1065231260.8,504446.1990515201,16222320.306611998,,,Selma,R5,,2023,Fresno,California,93662.0,36.485438349883,-119.640582678672,generic_r5,,,,,,,,,,,"8489 E Elkhorn Ave, Selma, California, 93662"
CSUF Ag Foundation Dairy,5450 N Sierra Vista AVE Fresno Fresno 93740,160.0,37.0,75.0,57.0,26.0,18.0,0.0,,5916.57,65.0,51772.67,73960.95,12028.98,30115.88,83844.15,7032000.0,25152.07,2861.08,18467.65,101703.09,48556.17,15487.63,66909.69,1649060.28,25152.07,25152.07,2861.08,18467.65,101703.09,0.95,1.9,1.92,5.79,,,,,Fresno_madera_2023_generic_r5.csv,29.48348,30.3679844,2183609.9182820003,373.0,73708.23999999999,18348.71,85377.34,1750763.37,76924.73999999999,14890.06,48583.53,185547.24,3216.5,-3458.65,-36793.81,-1565216.13,26619003.12,873443.9673128002,12.190365548871954,12.190365548871954,0.0,23.60410000261232,0.1041000026123164,-152832396.13,-99.96613601630152,-31.972012110133573,152884168.79999998,76104.95563064,2183609.9182820003,,,Fresno,R5,,2023,Fresno,California,93710.0,36.831912120682,-119.740397940311,generic_r5,,,,,,,,,,,"N Sierra Vista Ave, Fresno, California, 93710"
Jose Ribeiro & Son Dairy Inc.,3760 E Mount Whitney AVE Laton Fresno 93242,700.0,200.0,200.0,200.0,150.0,100.0,0.0,,25027.73,,,316630.46,50902.35,131756.96,,4824000.0,31601.55,,1278.9,,,,,,31601.55,31601.55,,1278.9,217530.12,0.51,,0.02,0.88,,,,,Fresno_madera_2023_generic_r5.csv,,,,1550.0,31601.55,0.0,1278.9,217530.12,31601.55,50902.35,133035.86,0.0,0.0,50902.35,131756.96,-217530.12,18260817.84,,,,,23.242057806095275,-0.257942193904725,,,,646716543.1999999,326946.927247,,,,Laton,R5,,2023,Fresno,California,93242.0,36.431362250089,-119.73078922356,generic_r5,,,,,,,,,,10502.0,"3760 E Mount Whitney Ave, Laton, California, 93242"
White River Dairy,20400 Ave. 17 1/2 AVE Madera Madera 93637,1550.0,195.0,144.0,570.0,430.0,0.0,0.0,,51913.67,74.0,458270.34,654671.91,107473.14,300912.7,774657.75,21420000.0,110648.48,28620.69,146594.19,667516.09,,,,,110648.48,110648.48,28620.69,146594.19,667516.09,1.34,1.62,1.28,1.91,,,,,Fresno_madera_2023_generic_r5.csv,33.565808,34.572782239999995,22020269.328212,2889.0,110648.48,28620.69,146594.19,667516.09,568918.8200000001,136093.83,447506.89,1442173.84,458270.3400000001,107473.13999999998,300912.7,774657.7499999999,81083482.2,8808107.731284799,3.682220275849089,3.682220275849089,0.0,25.217230205784585,1.7172302057845847,-1340990962.46,-99.96583766803882,-26.68260515473937,1341449232.8,625049.95024332,22020269.328212,,,Madera,R5,,2023,Madera,California,93637.0,37.001823013184,-120.179701997051,generic_r5,,,,,,,,,,,"20400 Avenue 17 1/2, Madera, California, 93637"
Coelho Farms Dairy Inc.,21656 S Cornelia AVE Riverdale Fresno 93656,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,29.39,1.0,199.29,284.7,48.18,1.0,,,,,,,,,,,,,,,,2.32,,,8.3,,,,,Fresno_madera_2023_generic_r5.csv,0.453592,0.46719976,0.0,3.0,0.0,0.0,0.0,0.0,199.29,48.18,1.0,0.0,199.29,48.18,1.0,0.0,,0.0,,,,26.7775305631937,3.2775305631937,-759238.3099999999,-99.9737582126563,-40.19657339332705,759437.6,333.24177444,0.0,,,Riverdale,R5,,2023,Fresno,California,93656.0,36.416697692553,-119.886980664139,generic_r5,,,,,,,,,,,"21656 S Cornelia Ave, Riverdale, California, 93656"
Moming Star Dairy Inc,10262 W EIkhorn AVE Burrel Fresno 93607,1171.0,150.0,500.0,373.0,325.0,250.0,0.0,,43591.87,,,537725.85,87189.66,226565.35,,10728000.0,25583.69,,1525.21,,74631.68,25834.24,81922.56,2210494.4,25583.69,25583.69,,1525.21,352061.76,0.57,0.34,0.2,1.69,,,,,Fresno_madera_2023_generic_r5.csv,,,,2769.0,100215.37,25834.24,83447.77,2562556.16,25583.69,87189.66,228090.56,0.0,-74631.68,61355.42,144642.78999999998,-2562556.16,40609878.48,,,,,25.48468566553193,1.9846856655319345,,,,1126413920.8,519345.76486854,,,,Riverdale,R5,,2023,Fresno,California,93656.0,36.489480732237,-119.976845774789,generic_r5,,,,,,,,,,,"10262 W Elkhorn Ave, Riverdale, California, 93656"
PhiIip Verwey Dairy Inc.,12852 Road 9 Madera Madera 93637,2600.0,157.0,1200.0,800.0,400.0,0.0,0.0,,91238.87,,,1118859.95,186437.05,501340.39,,30984000.0,170645.97,13176.28,265080.99,,151407.7,50427.0,251501.49,2128576.8,170645.97,170645.97,13176.28,265080.99,1374449.54,0.91,0.43,0.55,4.15,,,,,Fresno_madera_2023_generic_r5.csv,,,,5157.0,322053.67000000004,63603.28,516582.48,3503026.34,170645.97,199613.33,766421.38,0.0,-151407.70000000004,136010.05,249838.9,-3503026.34,117287143.44,,,,,25.79199128963928,2.291991289639281,,,,2357612400.8,1074052.228008,,,,Madera,R5,,2023,Madera,California,93637.0,36.935251004498,-120.391480000872,generic_r5,,,,,,,,,,,"12852 Road 9, Madera, California, 93637"
Fagundes Dairy (TF Farms),23732 Road 12 ChowchiIla Madera 93610,2014.0,88.0,0.0,575.0,321.0,969.0,0.0,,60563.75,,,781098.0,124683.99,372467.6,,41075000.0,110291.77,19618.03,170745.33,,401080.1,73256.64,829631.45,,110291.77,110291.77,19618.03,170745.33,832442.12,1.34,0.88,1.55,1.84,,,,,Fresno_madera_2023_generic_r5.csv,,,,3967.0,511371.87,92874.67,1000376.78,832442.12,110291.77,144302.02000000002,543212.9299999999,0.0,-401080.1,51427.35000000002,-457163.85,-832442.12,155485715.75,,,,,24.52288569976864,1.02288569976864,,,,1564967300.0,749845.1038808,,,,Chowchilla,R5,,2023,Madera,California,93610.0,37.092171984884,-120.328823090851,generic_r5,,,,,,,,,,,"23732 Road 12, Chowchilla, California, 93610"
RIVAS DAIRY,41198 W VaIeria AVE Dos PaIos Fresno 93620,200.0,18.0,25.0,20.0,18.0,18.0,0.0,,5924.87,,,,12529.11,38039.05,,4368000.0,9295.8,1883.31,13661.9,,,,,,9295.8,9295.8,1883.31,13661.9,79230.77,1.37,1.44,1.27,2.69,,,,,Fresno_madera_2023_generic_r5.csv,,,,299.0,9295.8,1883.31,13661.9,79230.77,9295.8,14412.42,51700.95,0.0,0.0,12529.11,38039.05,-79230.77,16534670.88,,,,,24.80543882462328,1.3054388246232769,,,,153098640.79999998,72520.75007092,,,,Dos Palos,R5,,2023,Merced,California,93620.0,36.981815987186,-120.53036288397,generic_r5,,,,,,,,,,,"41198 Valeria Ave, Dos Palos, California, 93620"
Bar None Dairy / van der Hoek Dairy,15886 S Lassen AVE HeIm Fresno 93627,3600.0,250.0,1890.0,675.0,525.0,0.0,0.0,,119543.96,,,1473522.85,,668146.42,,19777500.0,99355.71,20095.96,126661.02,,213577.11,73174.18,468869.81,,99355.71,99355.71,20095.96,126661.02,778322.5,1.23,0.73,1.2,4.72,,,,,Fresno_madera_2023_generic_r5.csv,,,,6940.0,312932.82,93270.13999999998,595530.83,778322.5,99355.71,20095.96,794807.4400000001,0.0,-213577.11,-73174.18,199276.6100000001,-778322.5,74865946.275,,,,,24.63584615094817,1.1358461509481683,,,,3089015926.4,1473297.7675217,,,,Helm,R5,,2023,Fresno,California,93627.0,36.509646166353,-120.093640806197,generic_r5,,,,,,,,,,,"15886 S Lassen Ave, Helm, California, 93627"
J&F Martins Dairy 42,541 East Wood AVE Laton Kings 93242,435.0,35.0,270.0,180.0,0.0,0.0,0.0,,16482.86,,,198320.29,33382.17,84735.49,,38016847.0,67825.59,9282.93,66265.82,,25086.61,7942.05,22413.51,350475.98,67825.59,67825.59,9282.93,66265.82,357139.16,0.94,0.57,1.02,1.6,,,,,Fresno_madera_2023_generic_r5.csv,,,,920.0,92912.2,17224.98,88679.33,707615.1399999999,67825.59,42665.1,151001.31,0.0,-25086.61,25440.12,62321.98,-707615.1399999999,143909352.80227,,,,,25.97221738566605,2.472217385666049,,,,425917102.4,192687.666166,,,,Laton,R5,,2023,Fresno,California,93242.0,36.421863332587,-119.787093400856,generic_r5,,,,,,,,,,,"541 E Wood Ave, Laton, California, 93242"
Frank S. Brown Co.,22045 S Valentine AVE Riverdale Fresno 93656,1415.0,269.0,479.0,424.0,133.0,0.0,0.0,,50807.21,75.0,438901.86,627002.65,103799.8,275633.83,728109.3,34242000.0,190701.5,19043.61,195684.01,1422086.8,70374.49,13798.92,51400.98,,190701.5,190701.5,19043.61,195684.01,1422086.8,0.69,0.63,0.76,1.19,,,,,Fresno_madera_2023_generic_r5.csv,34.0194,35.039981999999995,21537675.33612,2720.0,261075.99,32842.53,247084.99,1422086.8,629603.36,122843.41,471317.84,2150196.1,368527.37,90000.88,224232.85,728109.3,129620009.22,8615070.134448,6.018291537834602,6.018291537834602,0.0,25.020963841197645,1.520963841197645,-1312419404.54,-99.9665689847975,-28.810534250507853,1312858306.4,616526.4135349,21537675.33612,,,Riverdale,R5,,2023,Fresno,California,93656.0,36.415744417541,-119.86140215763,generic_r5,,,,,,,,,,,"22045 S Valentine Ave, Riverdale, California, 93656"
AJ Slenders Dairy,625 E Coleman AVE Laton Fresno 93242,1012.0,110.0,450.0,350.0,150.0,0.0,0.0,,35675.27,66.0,,436853.17,,191147.8,501794.7,30835000.0,90474.48,12953.52,64769.56,455182.0,,,,,38818.18,38818.18,6154.97,32132.47,214588.75,1.23,0.89,0.67,1.14,,,,,Fresno_madera_2023_generic_r5.csv,29.937072,30.83518416,12627932.9690448,2072.0,38818.18,6154.97,32132.47,214588.75,90474.48,12953.52,255917.36,956976.7,51656.3,6798.55,223784.89,742387.95,116723117.35,5051173.18761792,9.243248094215147,9.243248094215147,0.0,24.895932475065784,1.3959324750657842,,,,921848976.8,435080.127577,12627932.9690448,,,Laton,R5,,2023,Fresno,California,93242.0,36.467154279127,-119.782774346722,generic_r5,,,,,,,,,,,"625 E Coleman Ave, Laton, California, 93242"
Joe R Garcia Dairy AKA Netto Enterprise,20677 S East AVE Laton Fresno 93242,1030.0,100.0,0.0,0.0,0.0,0.0,0.0,,27700.25,69.0,253477.71,362111.01,60599.56,196577.79,507970.5,27735000.0,66809.1,15787.8,77615.25,565498.79,151860.0,79500.0,304500.0,7127389.2,118465.4,118465.4,22590.77,110251.29,915054.37,0.99,2.11,1.33,7.08,,,,,Fresno_madera_2023_generic_r5.csv,31.297848,32.23678344,13296061.329828,1130.0,270325.4,102090.77,414751.29,8042443.57,320286.81,76387.36,274193.04000000004,1073469.29,49961.40999999997,-25703.410000000003,-140558.24999999994,-6968974.28,104988346.35,5318424.5319312,7.896199013046983,7.896199013046983,0.0,24.51349557522124,1.0134955752212385,-715520982.29,-99.9645869300785,-26.11930784463345,715774460.0,343090.6,13296061.329828,,,Laton,R5,,2023,Fresno,California,93242.0,36.434548714401,-119.782809493962,generic_r5,,,,,,,,,,,"20677 East Ave, Laton, California, 93242"
Joao Cardoso Dairy Inc.,24699 Avenue 11 Madera Madera 93637,280.0,35.0,30.0,10.0,10.0,0.0,0.0,,7952.92,65.0,71716.88,102452.68,17024.48,52702.78,139886.25,1980000.0,5601.33,647.71,8707.67,40481.6,,,,,5601.33,5601.33,647.71,8707.67,40481.6,1.27,0.72,0.93,1.2,,,,,Fresno_madera_2023_generic_r5.csv,29.48348,30.3679844,3491559.00639,365.0,5601.33,647.71,8707.67,40481.6,77318.21,17672.19,61410.45,180367.85,71716.88,17024.48,52702.78,139886.25,7495111.800000001,1396623.6025560002,2.1466375869011483,2.1466375869011483,0.0,24.037575282148147,0.537575282148147,-205431735.92,-99.96510186129584,-28.60709478227193,205503452.8,100453.7912854,3491559.00639,,,Madera,R5,,2023,Madera,California,93637.0,36.911115020938,-120.096951993227,generic_r5,,,,,,,,,,10664.0,"24699 Avenue 11, Madera, California, 93637"
HANSEN & SONS INC.,13348 AVENUE 20 CHOWCHILLA Madera 93610,312.0,42.0,12.0,13.0,135.0,40.0,0.0,,9400.7,,,122661.09,,59340.91,,11232000.0,26064.44,5247.98,44736.94,,68938.13,22257.45,113113.58,1551655.44,26064.44,26064.44,5247.98,44736.94,122827.72,0.84,1.49,1.3,3.85,,,,,Fresno_madera_2023_generic_r5.csv,,,,554.0,95002.57,27505.43,157850.52000000002,1674483.16,26064.44,5247.98,104077.85,0.0,-68938.13,-22257.45,-53772.67000000001,-1674483.16,42517725.120000005,,,,,24.44993212072868,0.949932120728679,,,,242914088.00000003,116738.1782455,,,,Chowchilla,R5,,2023,Madera,California,93610.0,37.038146996423,-120.307140033835,generic_r5,,,,,,,,,,,"13348 Avenue 20, Chowchilla, California, 93610"
Joe Mamas Heifer Ranch (FormerIy AviIa FamiIy Dairy),13644 Avenue 18 1/2 ChowchiIla Madera 93610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,Fresno_madera_2023_generic_r5.csv,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,25840.0,0.0,,,,Chowchilla,R5,,2023,Madera,California,93610.0,37.016183015432,-120.29705098844,generic_r5,,,,,,,,,,,"13644 Avenue 18 1/2, Chowchilla, California, 93610"
Alfred O. Soares Dairy,21282 Road 6 RD Chowchilla Madera 93610,940.0,140.0,750.0,610.0,430.0,0.0,0.0,,40365.81,60.0,334194.26,477420.37,77487.01,173842.87,474792.0,3090000.0,5757.05,1518.52,6457.03,31393.89,,,,,5757.05,5757.05,1518.52,6457.03,31393.89,0.15,0.36,0.25,0.57,,,,,Fresno_madera_2023_generic_r5.csv,27.21552,28.0319856,11050208.72352,2870.0,5757.05,1518.52,6457.03,31393.89,339951.31,79005.53,180299.9,506185.89,334194.26,77487.01,173842.87,474792.0,11696916.9,4420083.489408,1.0585245213607146,1.0585245213607146,0.0,24.764294992153896,1.2642949921538964,-1042718336.14,-99.96795997802028,-32.47246333102637,1043052530.4,494900.7123394,11050208.72352,,,Chowchilla,R5,,2023,Madera,California,93610.0,37.057313014314,-120.43959899826,generic_r5,,,,,,,,,,,"21282 Road 6, Chowchilla, California, 93610"
A.T.O. Dairy,19249 S Fruit AVE RiverdaIe Fresno 93656,850.0,100.0,350.0,300.0,150.0,0.0,0.0,,30121.71,,,370064.5,61171.54,161665.94,,49740000.0,149183.65,12045.79,97169.79,,145790.0,58050.0,239270.0,5734450.2,149183.65,149183.65,12045.79,97169.79,468317.98,1.06,1.24,0.92,4.68,,,,,Fresno_madera_2023_generic_r5.csv,,,,1750.0,294973.65,70095.79000000001,336439.79,6202768.18,149183.65,73217.33,258835.73,0.0,-145790.00000000003,3121.5399999999936,-77604.06,-6202768.18,188286293.4,,,,,24.974518027249445,1.4745180272494451,,,,778344986.4,366195.398855,,,,Riverdale,R5,,2023,Fresno,California,93656.0,36.458083925051,-119.826044021093,generic_r5,,,,,,,,,,10011.0,"19249 S Fruit Ave, Riverdale, California, 93656"
LaSaIle Dairy,10663 7 1/2 AVE Firebaugh Madera 93622,370.0,82.0,305.0,195.0,85.0,0.0,0.0,,17186.4,,,205610.64,34034.56,,,9000000.0,19001.57,2957.63,39069.62,,31695.03,12081.94,31961.28,,19001.57,19001.57,2957.63,39069.62,220207.86,1.15,1.58,1.02,0.65,,,,,Fresno_madera_2023_generic_r5.csv,,,,1037.0,50696.6,15039.57,71030.9,220207.86,19001.57,36992.19,39069.62,0.0,-31695.03,21952.619999999995,-31961.27999999999,-220207.86,34068690.0,,,,,26.633489584616264,3.133489584616264,,,,444096576.00000006,195923.8105627,,,,Firebaugh,R5,,2023,Fresno,California,93622.0,36.862257996976,-120.350103993132,generic_r5,,,,,,,,,,,"10663 Avenue 7 1/2, Firebaugh, California, 93622"
Dry River Dairy,12718 Avenue 25 ChowchiIla Madera 93610,965.0,80.0,350.0,280.0,100.0,125.0,0.0,,34487.19,,,431737.6,,194316.48,,6192000.0,25491.0,5026.63,40473.78,,14569.2,4104.0,13885.2,,25491.0,25491.0,5026.63,40473.78,203588.63,0.38,0.43,0.39,,,,,,Fresno_madera_2023_generic_r5.csv,,,,1900.0,40060.2,9130.63,54358.98,203588.63,25491.0,5026.63,234790.26,0.0,-14569.199999999995,-4104.000000000001,180431.28000000003,-203588.63,23439258.720000003,,,,,26.469011796013945,2.9690117960139446,,,,891148989.6000001,395594.6942219,,,,Chowchilla,R5,,2023,Madera,California,93610.0,37.110116992663,-120.315576000286,generic_r5,,,,,,,,,,,"12718 Avenue 25, Chowchilla, California, 93610"
Troost Dairy,27000 Road 9 Chowchilla Madera 93610,2310.0,460.0,900.0,0.0,0.0,0.0,0.0,,83312.98,71.0,,,,,,64669500.0,,,296015.62,1999546.33,199054.16,69158.95,332845.42,7593655.39,232512.35,232512.35,37401.71,296015.62,1999546.33,1.21,1.1,1.07,4.42,,,,,Fresno_madera_2023_generic_r5.csv,32.205032,33.17118296,33537724.531708,3670.0,431566.51,106560.66,628861.04,9593201.72,0.0,0.0,296015.62,1999546.33,-431566.51,-106560.66,-332845.42000000004,-7593655.389999999,244800571.995,13415089.812683202,7.299260024738859,7.299260024738859,0.0,26.88149713774405,3.3814971377440486,,,,2152807403.2000003,940999.932332,33537724.531708,,,Chowchilla,R5,,2023,Madera,California,93610.0,37.063103915932,-120.382916575923,generic_r5,,,,,,,,,,,"Road 9, Chowchilla, California, 93610"
RuAnn Dairy,7285 W Davis AVE RiverdaIe Fresno 93656,1100.0,200.0,500.0,415.0,300.0,300.0,0.0,,43430.24,,,536414.86,86619.49,216441.75,,43724000.0,137074.41,17589.69,100349.21,,44820.0,15710.0,80370.0,923575.9,137074.41,137074.41,17589.69,100349.21,703781.82,0.85,0.8,0.76,1.67,,,,,Fresno_madera_2023_generic_r5.csv,,,,2815.0,181894.41,33299.69,180719.21,1627357.72,137074.41,104209.18,316790.96,0.0,-44820.0,70909.49,136071.75,-1627357.72,165513266.84,,,,,25.42862765546404,1.9286276554640371,,,,1122237401.6,518560.7987762,,,,Riverdale,R5,,2023,Fresno,California,93656.0,36.47053679287,-119.932136451794,generic_r5,,,,,,,,,,,"7285 W Davis Ave, Riverdale, California, 93656"
Viot CaIf Ranch,20330 Road 4 ChowchiIla Madera 93610,3770.0,510.0,700.0,300.0,5200.0,19600.0,0.0,,199927.82,,,2719637.98,332013.13,,,214188000.0,749436.46,126548.23,874121.36,,181872.91,52219.39,199345.0,,625929.73,625929.73,105529.89,734090.44,3994.0,0.96,0.99,0.69,2.7,,,,,Fresno_madera_2023_generic_r5.csv,,,,30080.0,807802.64,157749.28,933435.44,3994.0,749436.46,458561.36,874121.36,0.0,-58366.18000000005,300812.08,-59314.07999999996,-3994.0,810789397.08,,,,,26.06539707733741,2.5653970773374084,,,,5166134868.8,2328837.9044560003,,,,Chowchilla,R5,,2023,Madera,California,93610.0,37.061881989735,-120.48282497585,generic_r5,,,,,,,,,,,"20330 Road 4, Chowchilla, California, 93610"
BIG DE DAIRY LP,2947 W Manning AVE Fresno Fresno 93706,1147.0,138.0,685.0,686.0,368.0,0.0,0.0,,47060.71,78.0,401001.22,572858.88,94385.59,225689.72,571798.05,40320000.0,96597.05,20709.75,124968.71,703102.97,37210.19,11385.21,76086.51,,96597.05,96597.05,20709.75,124968.71,703102.97,1.07,1.38,1.14,1.84,,,,,Fresno_madera_2023_generic_r5.csv,35.380176,36.44158128,17092012.659852,3024.0,133807.24,32094.96,201055.22,703102.97,497598.27,115095.34,350658.43,1274901.02,363791.03,83000.38,149603.21,571798.05,152627731.20000002,6836805.063940801,8.92976937458702,8.92976937458702,0.0,25.69568120789973,2.195681207899735,-1215647745.18,-99.9670242479023,-27.88643289420264,1216048746.4,556069.03956324,17092012.659852,,,Fresno,R5,,2023,Fresno,California,93706.0,36.603197593523,-119.842552514673,generic_r5,,,,,,,,,,,"2947 W Manning Ave, Fresno, California, 93706"
Milk Time Dairy,12519 Road 17 Madera Madera 93637,1100.0,245.0,640.0,550.0,0.0,0.0,0.0,,45345.34,79.0,,554016.76,91129.54,217164.45,574272.75,113085500.0,179057.83,29297.2,116325.08,2405622.54,13111.49,1210.29,1075.81,,179057.83,179057.83,29297.2,116325.08,2405622.54,1.37,0.7,0.35,4.79,,,,,Fresno_madera_2023_generic_r5.csv,35.833768,36.90878104,18119443.332062,2535.0,192169.32,30507.49,117400.89,2405622.54,179057.83,120426.74,333489.53,2979895.29,-13111.48999999999,89919.24999999999,216088.64,574272.75,428074982.555,7247777.3328248,23.625172954266745,23.625172954266745,0.0,25.46966937016656,1.96966937016656,,,,1171723585.6,540554.8038612,18119443.332062,,,Madera,R5,,2023,Madera,California,93637.0,36.931049728227,-120.237577477728,generic_r5,,,,,,,,,,,"12519 Road 17, Madera, California, 93637"
Micheal McRee South,11304 Ave. 18 ChowchiIla Madera 93610,0.0,0.0,512.0,0.0,0.0,0.0,0.0,,5352.22,,,48588.8,8222.72,1.0,,11500000.0,37096.46,4683.91,47867.25,,19150.4,6001.36,41537.5,,37096.46,37096.46,4683.91,47867.25,355240.64,1.4,1.71,1.79,2.13,,,,,Fresno_madera_2023_generic_r5.csv,,,,512.0,56246.86,10685.27,89404.75,355240.64,37096.46,12906.63,47868.25,0.0,-19150.4,2221.3599999999988,-41536.5,-355240.64,43532215.0,,,,,28.573022811012045,5.073022811012045,,,,138301364.8,56873.26283776,,,,Chowchilla,R5,,2023,Madera,California,93610.0,37.007804004013,-120.341317998404,generic_r5,,,,,,,,,,,"11304 Avenue 18, Chowchilla, California, 93610"
Capstone Ranch,14221 Ave 14 Madera Madera 93637,3600.0,400.0,0.0,0.0,0.0,0.0,0.0,,104485.49,,,1363229.2,229272.03,724911.22,,136947000.0,624859.04,65674.52,582785.1,,,,,,624859.04,624859.04,65674.52,582785.1,5014735.9,1.23,0.78,1.04,2.26,,,,,Fresno_madera_2023_generic_r5.csv,,,,4000.0,624859.04,65674.52,582785.1,5014735.9,624859.04,294946.55,1307696.3199999998,0.0,0.0,229272.03,724911.2199999999,-5014735.9,518400543.27,,,,,26.1213725,2.6213725,,,,2699905061.6,1214480.0,,,,Madera,R5,,2023,Madera,California,93637.0,36.956508013865,-120.287297973543,generic_r5,,,,,,,,,,10208.0,"14221 Avenue 14, Madera, California, 93637"
Medeiros Dairy Inc.,608 E Riverdale AVE Laton Fresno 93242,925.0,100.0,500.0,500.0,500.0,0.0,0.0,,36987.27,70.0,314248.61,448926.59,72795.25,177146.03,458531.25,38176000.0,94661.8,11998.36,73579.97,522641.37,102920.0,44660.0,187680.0,4532512.48,94661.8,94661.8,11998.36,73579.97,522641.37,1.17,1.86,1.14,6.39,,,,,Fresno_madera_2023_generic_r5.csv,31.75144,32.7039832,12235377.714699998,2525.0,197581.8,56658.36,261259.97,5055153.850000001,408910.41,84793.61,250726.0,981172.62,211328.61,28135.25,-10533.97,-4073981.23,144511812.16,4894151.085879999,11.810980872815932,11.810980872815932,0.0,25.47631798361997,1.976317983619975,-955436808.19,-99.96712024456951,-28.71020386635038,955751056.8,440804.47279,12235377.714699998,,,Laton,R5,,2023,Fresno,California,93242.0,36.438247276477,-119.785367079049,generic_r5,,,,,,,,,,,"608 E Riverdale Ave, Laton, California, 93242"
